user_id,product_id,category,subcategory,brand,price,discount,final_price,rating,review_count,stock,seller_id,seller_rating,purchase_date,shipping_time_days,location,device,payment_method,is_returned,delivery_status
U510954,P33459,Beauty,Skincare,Apple,4589.73,39.08,2795.87,4.2,36,360,S8304,2.8,12-10-2025,3,Hyderabad,Tablet,Debit Card,FALSE,In Transit
U182361,P71039,Home,Furniture,H&M,18998.83,28.33,13616.84,3.7,9,290,S3159,4.5,18-06-2024,3,Chennai,Mobile App,Cash on Delivery,FALSE,Delivered
U593403,P40368,Beauty,Makeup,Zara,2643.74,32.52,1783.88,4.7,33,485,S4666,3.9,15-07-2025,4,Hyderabad,Mobile App,Debit Card,TRUE,Returned
U927094,P52567,Home,Kitchen,Nike,11274.39,43.63,6355.24,5,88,232,S8987,2.7,26-11-2025,2,Bangalore,Mobile App,UPI,FALSE,In Transit
U986850,P32387,Electronics,Headphones,Puma,62348.27,29.36,44045.4,4.7,10,144,S6711,4.8,15-09-2025,2,Hyderabad,Tablet,Credit Card,FALSE,Delayed
U441699,P82895,Electronics,Camera,H&M,13982,35.2,9060.76,4.1,13,332,S2162,4.6,28-01-2026,4,Delhi,Web,Cash on Delivery,FALSE,In Transit
U355528,P81820,Sports,Outdoor,Adidas,14740.96,49.24,7483.12,4.4,11,81,S8903,4.5,03-03-2025,6,Chennai,Web,UPI,TRUE,Returned
U552091,P67062,Home,Furniture,H&M,8338.49,19.43,6718.15,3.9,28,290,S6606,4.7,26-01-2026,2,Chennai,Tablet,Credit Card,FALSE,Delivered
U725030,P70674,Electronics,Camera,Apple,27609.21,6.88,25711.03,4.2,7,166,S2599,3.9,28-09-2025,1,Chennai,Web,Credit Card,FALSE,In Transit
U818807,P88172,Beauty,Skincare,HP,3667.39,9.78,3308.87,3.2,19,394,S7208,4.1,31-12-2025,1,Delhi,Web,Cash on Delivery,FALSE,Delayed
U708979,P93379,Electronics,Mobile,Adidas,31178.93,18.07,25543.68,3.8,24,414,S1003,3.2,21-11-2024,1,Mumbai,Mobile App,Credit Card,FALSE,In Transit
U706005,P68610,Sports,Outdoor,Boat,4897.57,21.32,3853.59,3.9,14,100,S4369,4.7,14-10-2025,1,Chennai,Tablet,Debit Card,FALSE,In Transit
U852658,P55123,Sports,Cycling,Sony,12294.4,38.43,7569.98,3.3,41,45,S1133,3,07-09-2025,4,Hyderabad,Tablet,Cash on Delivery,FALSE,Delivered
U155708,P10110,Home,Furniture,LG,10851.37,7.24,10065.72,4.3,5,360,S6885,3.5,29-08-2024,3,Chennai,Mobile App,Debit Card,FALSE,Delivered
U513420,P91948,Clothing,Women,H&M,2701.95,38.25,1668.53,4,23,162,S7271,2.5,09-08-2025,5,Chennai,Web,Cash on Delivery,FALSE,In Transit
U597938,P28228,Sports,Fitness,Zara,3053.2,37.25,1915.81,3.3,43,96,S7301,3.9,18-03-2026,3,Mumbai,Web,Cash on Delivery,FALSE,Delivered
U112166,P19403,Home,Decor,Nike,8090.94,13.51,6997.98,4,39,331,S1257,3.6,06-04-2025,3,Mumbai,Mobile App,Cash on Delivery,FALSE,Delayed
U773440,P64507,Beauty,Skincare,Apple,1941.28,35.75,1247.18,3.8,148,440,S8471,3.9,07-03-2026,5,Mumbai,Tablet,Cash on Delivery,FALSE,Delayed
U678866,P68988,Clothing,Women,Lenovo,1964.38,35.43,1268.43,3.8,20,196,S6821,3.9,04-11-2025,6,Hyderabad,Mobile App,Credit Card,FALSE,In Transit
U987938,P41031,Sports,Fitness,HP,10499.76,18.56,8550.73,3.4,29,364,S9220,3.4,05-07-2025,6,Hyderabad,Web,Cash on Delivery,FALSE,Delayed
U695748,P73342,Sports,Outdoor,Samsung,9158.19,24.09,6952.14,3.1,14,360,S7038,4.2,28-01-2026,4,Delhi,Mobile App,Cash on Delivery,FALSE,Delayed
U887042,P46624,Electronics,Laptop,H&M,69796.61,20.53,55463.9,4.8,6,238,S9469,3.4,11-07-2025,4,Chennai,Mobile App,UPI,FALSE,Delivered
U817303,P93058,Beauty,Haircare,H&M,3395.77,25.7,2522.9,3.6,11,276,S6119,3.8,01-05-2025,3,Delhi,Tablet,UPI,FALSE,In Transit
U637566,P71503,Sports,Fitness,Puma,11742.31,25.28,8773.65,4.2,31,293,S6431,4.1,04-01-2025,1,Hyderabad,Web,Debit Card,FALSE,In Transit
U885829,P49855,Home,Furniture,Samsung,9305.81,44.21,5191.71,3.2,12,372,S5267,4.6,29-11-2025,3,Chennai,Mobile App,Cash on Delivery,FALSE,Delayed
U948188,P91830,Clothing,Kids,Samsung,680.56,60.07,271.78,4.1,47,13,S5699,2.6,13-01-2025,1,Bangalore,Web,UPI,FALSE,Delivered
U238976,P90713,Sports,Fitness,Sony,10177.53,5.57,9610.19,3.8,57,143,S5509,4.3,04-05-2024,2,Bangalore,Web,UPI,TRUE,Returned
U791174,P68543,Electronics,Laptop,HP,11079.47,38.52,6811.21,4.1,44,189,S3873,3,10-02-2026,5,Mumbai,Web,Credit Card,FALSE,In Transit
U188501,P29014,Clothing,Kids,Samsung,2766.29,40.38,1649.23,3.5,39,304,S3525,3.3,06-01-2026,1,Bangalore,Web,Cash on Delivery,FALSE,In Transit
U321099,P85727,Clothing,Kids,Puma,4687.02,16.77,3900.94,4.4,30,375,S6653,4.4,14-08-2024,3,Mumbai,Mobile App,Debit Card,FALSE,Delivered
U599365,P49500,Electronics,Laptop,Puma,63794.64,37.59,39815.41,4.8,48,243,S9724,4.1,08-12-2024,2,Hyderabad,Mobile App,Cash on Delivery,FALSE,Delayed
U656208,P66981,Beauty,Makeup,Sony,1278,42.82,730.76,4.3,39,6,S5731,4.6,26-07-2025,3,Mumbai,Web,Cash on Delivery,FALSE,Delayed
U202093,P79637,Home,Decor,Zara,15663.88,48.26,8104.48,3.2,15,326,S6797,4.3,01-06-2025,3,Delhi,Web,Debit Card,FALSE,In Transit
U786128,P86569,Home,Kitchen,Apple,13577.43,25.23,10151.58,4,5,200,S8554,4.6,31-10-2024,6,Bangalore,Tablet,Credit Card,FALSE,Delayed
U810638,P33582,Sports,Fitness,Lenovo,6192.52,20.39,4929.8,3.6,43,160,S9972,3.4,20-02-2025,4,Bangalore,Mobile App,UPI,TRUE,Returned
U650779,P23619,Electronics,Mobile,Boat,45672.5,25.33,34104.62,4.5,25,350,S8306,3.4,18-04-2025,3,Delhi,Web,Credit Card,FALSE,Delayed
U124851,P91185,Home,Kitchen,Adidas,14407.53,14.99,12247.31,4.1,64,47,S1931,4.6,18-02-2026,3,Delhi,Tablet,Credit Card,FALSE,Delayed
U236217,P59277,Electronics,Mobile,Apple,59368.46,5.41,56155.26,3.9,33,336,S4027,4.8,27-12-2025,5,Chennai,Mobile App,Credit Card,FALSE,In Transit
U769809,P69433,Home,Kitchen,Zara,15659.82,32.11,10630.98,4.3,14,472,S5528,2.6,16-12-2024,5,Delhi,Web,Debit Card,FALSE,In Transit
U501393,P60933,Clothing,Men,Sony,727.69,50.58,359.6,3.9,12,170,S1984,4.1,31-03-2025,1,Delhi,Web,Debit Card,FALSE,Delivered
U739947,P61463,Beauty,Skincare,Puma,3803.21,32.14,2580.67,3.7,22,91,S9061,2.8,16-04-2025,5,Mumbai,Mobile App,Credit Card,FALSE,Delayed
U563031,P43947,Beauty,Skincare,HP,422.06,14.58,360.52,4.2,72,52,S1571,3.3,06-10-2024,5,Delhi,Mobile App,UPI,FALSE,Delayed
U256085,P95572,Home,Kitchen,Samsung,3801.61,38.86,2324.36,4.3,52,327,S1014,2.9,24-01-2025,5,Hyderabad,Mobile App,Cash on Delivery,FALSE,In Transit
U702553,P10485,Clothing,Kids,LG,3767.85,50.27,1873.63,3.7,65,263,S9039,3.9,31-03-2024,5,Hyderabad,Web,Cash on Delivery,FALSE,In Transit
U822742,P73185,Electronics,Laptop,Samsung,71212.74,38.76,43607.71,4.5,41,62,S9770,4.3,18-03-2025,3,Hyderabad,Web,Debit Card,FALSE,Delayed
U483102,P80074,Home,Kitchen,Samsung,4218.53,30.63,2926.46,3.5,30,436,S6571,4.8,01-03-2026,2,Delhi,Mobile App,Cash on Delivery,FALSE,In Transit
U502824,P96603,Clothing,Men,Lenovo,2364.93,69.8,714.19,4.2,72,97,S5896,4.5,11-06-2024,5,Delhi,Tablet,Cash on Delivery,FALSE,Delivered
U871043,P34833,Home,Kitchen,Apple,10110.87,19.7,8118.93,3.1,12,71,S1584,4.9,28-04-2025,2,Hyderabad,Mobile App,UPI,TRUE,Returned
U166052,P80851,Sports,Fitness,Puma,8533.85,46.89,4532.54,3.8,8,329,S6041,3.8,09-06-2024,3,Hyderabad,Web,Cash on Delivery,FALSE,Delivered
U926045,P15611,Electronics,Headphones,Samsung,15584.46,37.01,9816.41,4.3,6,207,S2936,4.2,12-12-2024,6,Bangalore,Mobile App,Cash on Delivery,TRUE,Returned
U344303,P19441,Sports,Fitness,H&M,6948.96,7.09,6456.31,3.8,6,18,S3319,3.6,16-11-2025,4,Chennai,Web,UPI,FALSE,In Transit
U115063,P32577,Sports,Fitness,Adidas,13431.39,13.84,11572.5,3.6,24,323,S1818,4.1,20-08-2025,2,Mumbai,Web,UPI,FALSE,In Transit
U957525,P23937,Sports,Fitness,HP,10925.83,27.67,7902.11,3.4,46,58,S9145,2.6,07-04-2025,4,Delhi,Tablet,Credit Card,FALSE,Delivered
U439984,P25833,Clothing,Women,LG,4114.87,11.85,3627.28,3.8,39,499,S9943,3.8,17-06-2024,3,Hyderabad,Mobile App,Debit Card,FALSE,Delivered
U226610,P45899,Electronics,Laptop,LG,55917.56,37.69,34843.18,4.1,13,72,S7801,3.1,12-01-2026,5,Delhi,Mobile App,Debit Card,FALSE,Delayed
U142675,P27481,Clothing,Women,Adidas,670.19,16.92,556.81,4,11,51,S7162,4.6,30-07-2025,6,Chennai,Mobile App,UPI,FALSE,In Transit
U193471,P95426,Electronics,Mobile,Samsung,22941.74,17.69,18883.84,4.9,70,303,S5648,4.1,26-04-2024,4,Mumbai,Web,Cash on Delivery,TRUE,Returned
U648496,P69037,Clothing,Men,Nike,2934.44,65.77,1004.31,3.7,5,210,S4919,3,15-10-2024,4,Bangalore,Mobile App,UPI,TRUE,Returned
U741780,P21537,Sports,Fitness,H&M,7107.08,32.26,4814.59,3.4,92,321,S5934,3.1,12-11-2024,6,Hyderabad,Web,Cash on Delivery,FALSE,Delivered
U655953,P22541,Sports,Fitness,Adidas,3812.84,43.99,2135.6,4,8,316,S6929,3.7,22-11-2025,3,Delhi,Tablet,Credit Card,FALSE,In Transit
U218152,P29558,Clothing,Women,Samsung,2347.35,13.32,2034.68,3.1,55,350,S8772,3.4,31-05-2024,3,Mumbai,Web,Credit Card,FALSE,Delivered
U398911,P37471,Electronics,Mobile,Zara,31838.09,36.22,20305.51,5,129,222,S5118,3.1,22-02-2025,2,Bangalore,Web,Cash on Delivery,FALSE,Delivered
U265722,P13809,Electronics,Mobile,Lenovo,34147.42,24.75,25697.02,5,19,248,S9436,3.7,23-12-2025,2,Mumbai,Mobile App,UPI,FALSE,Delivered
U539422,P36050,Beauty,Haircare,HP,560.97,26.74,410.99,3.1,3,382,S6336,3.1,18-02-2025,3,Bangalore,Mobile App,UPI,FALSE,In Transit
U309668,P59221,Clothing,Men,Adidas,4114.1,57.76,1737.63,3.7,1,456,S4615,4.3,03-08-2025,3,Hyderabad,Mobile App,Cash on Delivery,FALSE,Delayed
U326665,P89879,Beauty,Skincare,Boat,3891.1,26.28,2868.63,3.4,26,232,S3917,2.6,03-01-2025,3,Mumbai,Web,Debit Card,FALSE,Delivered
U382795,P36504,Beauty,Haircare,Adidas,707.84,9.28,642.18,3.9,12,171,S3084,2.6,22-08-2025,5,Bangalore,Mobile App,UPI,FALSE,In Transit
U538539,P32439,Clothing,Men,Puma,1009.11,12.9,878.94,4.8,46,389,S6629,3.5,24-03-2025,1,Hyderabad,Mobile App,Debit Card,FALSE,Delayed
U706204,P82450,Clothing,Kids,HP,3312.25,67.01,1092.62,3.9,10,437,S4763,3.8,14-01-2025,5,Mumbai,Mobile App,Cash on Delivery,FALSE,Delayed
U977646,P70655,Beauty,Skincare,HP,385.24,19.17,311.38,3.8,6,142,S1237,2.6,16-09-2025,5,Hyderabad,Tablet,Cash on Delivery,FALSE,Delayed
U707615,P39151,Clothing,Men,LG,3218.59,25.55,2396.15,3.7,39,456,S3440,4.3,01-02-2026,1,Hyderabad,Tablet,UPI,FALSE,In Transit
U135253,P65797,Electronics,Mobile,Puma,58188.55,20.35,46345.14,4.7,39,271,S7460,4.1,15-04-2025,3,Chennai,Web,UPI,FALSE,In Transit
U889660,P11628,Beauty,Skincare,Apple,3121.2,48.25,1615.21,3.1,41,354,S7662,4.3,22-12-2025,1,Chennai,Mobile App,Credit Card,FALSE,In Transit
U116703,P72886,Home,Furniture,Zara,19830.07,7.81,18281.31,3.8,23,342,S5994,4.1,11-02-2026,5,Delhi,Mobile App,Cash on Delivery,FALSE,Delayed
U909327,P28169,Sports,Fitness,Puma,9457.04,25.53,7042.22,3.9,53,447,S7641,4,09-12-2025,3,Hyderabad,Mobile App,Debit Card,FALSE,Delayed
U757776,P19266,Beauty,Haircare,Zara,251.23,41.97,145.78,3.9,11,197,S6454,2.8,25-06-2025,2,Delhi,Tablet,UPI,FALSE,In Transit
U668784,P85396,Beauty,Makeup,H&M,4304.53,48.79,2204.48,3.4,17,406,S4393,4.3,02-06-2025,3,Chennai,Tablet,UPI,FALSE,Delayed
U807424,P57708,Home,Decor,Samsung,14411.77,39.82,8672.85,3.4,12,454,S1844,3.9,30-06-2024,5,Chennai,Mobile App,Cash on Delivery,FALSE,In Transit
U484232,P32972,Beauty,Haircare,Samsung,1014.84,5.67,957.31,2.8,15,331,S2097,3.1,01-09-2025,1,Bangalore,Tablet,Credit Card,TRUE,Returned
U219073,P95070,Clothing,Women,Adidas,3719.46,43.31,2108.58,4,113,244,S4437,3.3,13-12-2025,2,Chennai,Tablet,Credit Card,FALSE,In Transit
U390607,P17138,Home,Kitchen,Lenovo,3004.76,47.78,1569.17,4.9,5,32,S7108,3.3,03-05-2025,6,Hyderabad,Web,Cash on Delivery,TRUE,Returned
U593002,P79717,Beauty,Haircare,Lenovo,744.62,41.33,436.86,3.5,78,347,S9730,4,02-03-2025,2,Delhi,Web,Cash on Delivery,FALSE,Delayed
U297503,P70014,Home,Decor,H&M,15103.89,18.73,12274.23,3.2,10,44,S2313,2.9,25-01-2026,1,Delhi,Web,Credit Card,FALSE,In Transit
U217466,P29392,Electronics,Mobile,Nike,44737.54,14.92,38064.77,4.6,9,254,S3465,3.7,19-05-2024,2,Bangalore,Mobile App,UPI,FALSE,In Transit
U596925,P55442,Beauty,Haircare,Lenovo,3155.49,23.19,2423.84,3.7,54,215,S8272,3.4,10-08-2025,4,Mumbai,Tablet,UPI,FALSE,In Transit
U975505,P78107,Clothing,Men,Samsung,599.91,25.14,449.12,4.5,23,330,S6503,4.5,01-11-2025,2,Mumbai,Web,Debit Card,FALSE,Delayed
U982804,P81888,Home,Kitchen,HP,8314.22,48.33,4296.35,3.8,7,227,S8503,2.7,03-01-2025,1,Chennai,Web,Credit Card,FALSE,In Transit
U489967,P47767,Clothing,Women,Adidas,4125.67,49.05,2101.95,3.5,9,394,S1775,5,17-03-2026,4,Hyderabad,Mobile App,Debit Card,FALSE,In Transit
U846389,P80165,Beauty,Skincare,HP,4367.83,5.08,4145.88,3.5,6,146,S3986,3.1,23-06-2025,3,Mumbai,Mobile App,Credit Card,FALSE,Delivered
U702433,P26577,Clothing,Men,Samsung,2840.72,30.1,1985.65,3.6,5,225,S5266,3.9,18-10-2025,5,Bangalore,Web,Credit Card,FALSE,Delivered
U460549,P29391,Sports,Cycling,Samsung,5970.15,34.88,3887.56,3.6,13,190,S8347,2.9,21-03-2025,1,Bangalore,Tablet,Credit Card,FALSE,Delayed
U623676,P29055,Home,Furniture,Samsung,1300.92,27.79,939.33,2.9,37,485,S8504,4.8,11-08-2024,4,Hyderabad,Web,Credit Card,FALSE,Delivered
U596931,P47988,Sports,Cycling,LG,2939.78,31.17,2023.32,4,2,496,S3409,2.7,28-03-2025,5,Bangalore,Tablet,Cash on Delivery,FALSE,In Transit
U810943,P82215,Electronics,Camera,Samsung,46101.61,29.86,32337.48,3.4,7,59,S6047,4.2,05-02-2026,4,Mumbai,Mobile App,Cash on Delivery,FALSE,Delayed
U442220,P17213,Clothing,Women,LG,2258.39,22.25,1755.8,3.6,8,311,S4197,3,09-04-2025,4,Delhi,Tablet,Credit Card,TRUE,Returned
U664566,P68387,Home,Furniture,Samsung,16520.68,21.43,12980.43,4.7,48,346,S2431,3.7,13-12-2024,5,Delhi,Tablet,Cash on Delivery,FALSE,Delivered
U636405,P17346,Beauty,Makeup,HP,985.02,11.35,873.22,3.2,29,465,S6915,4.3,23-06-2025,1,Chennai,Web,Credit Card,TRUE,Returned
U112782,P47309,Beauty,Makeup,Boat,4535.85,45.39,2477.08,2.8,3,176,S6756,3,24-12-2024,4,Bangalore,Web,Cash on Delivery,TRUE,Returned
U877548,P64474,Sports,Fitness,Adidas,910.89,42.28,525.73,3.5,45,411,S8249,2.6,23-09-2024,6,Hyderabad,Web,Credit Card,FALSE,Delayed
U976097,P86962,Beauty,Haircare,Boat,2208.56,26.45,1624.31,3,96,306,S2410,4.4,13-08-2024,2,Mumbai,Mobile App,Credit Card,FALSE,In Transit
U719371,P59253,Beauty,Haircare,LG,3541.86,24.86,2661.52,3.8,61,45,S1108,3.6,01-05-2025,5,Delhi,Web,Debit Card,FALSE,In Transit
U891930,P27947,Clothing,Kids,Puma,3048.33,30.12,2130.16,4.5,132,102,S4047,2.6,18-11-2025,4,Chennai,Web,Debit Card,FALSE,Delayed
U418677,P74762,Beauty,Skincare,Sony,3709.86,9.41,3360.67,4.1,18,286,S8593,3.9,06-01-2025,4,Chennai,Mobile App,UPI,FALSE,Delivered
U230208,P95696,Clothing,Women,Sony,1927.65,19.51,1551.52,3.7,25,340,S5713,4.1,18-12-2024,4,Hyderabad,Web,Credit Card,TRUE,Returned
U129824,P25644,Beauty,Haircare,Zara,4342.26,7.83,4002.32,4.8,15,391,S5541,4,23-02-2026,1,Mumbai,Web,UPI,FALSE,Delayed
U557250,P43804,Home,Decor,Puma,5309.9,28.17,3814.01,4.1,7,321,S8799,3.9,24-09-2024,4,Chennai,Tablet,UPI,FALSE,In Transit
U986340,P44018,Sports,Cycling,HP,14365.57,39.5,8690.92,3,55,83,S1958,4.9,14-07-2024,4,Delhi,Mobile App,Debit Card,FALSE,In Transit
U385915,P57338,Clothing,Women,Nike,4691.91,22.56,3633.54,2.7,24,214,S6832,5,03-10-2025,1,Delhi,Mobile App,Debit Card,FALSE,In Transit
U303229,P92317,Sports,Cycling,Apple,5113.72,12.47,4476.07,3.5,80,93,S2548,3.1,01-06-2025,4,Chennai,Tablet,Credit Card,FALSE,Delayed
U384645,P99842,Home,Kitchen,Zara,6876.09,18.89,5577.3,3.7,14,357,S6939,3.2,04-12-2025,3,Bangalore,Mobile App,Debit Card,TRUE,Returned
U395087,P58891,Clothing,Men,Nike,2389.72,50.16,1191.15,3.9,16,398,S8944,3.5,21-01-2025,5,Chennai,Web,Debit Card,FALSE,Delivered
U331854,P34696,Electronics,Laptop,Nike,18474.45,32.5,12470.56,3.6,28,407,S9612,4.9,03-12-2025,3,Chennai,Tablet,UPI,FALSE,In Transit
U118223,P72851,Beauty,Skincare,Apple,4792.71,48.3,2477.91,3.7,32,178,S6104,3.1,10-12-2025,5,Mumbai,Tablet,Debit Card,FALSE,Delivered
U280572,P49935,Beauty,Haircare,Lenovo,273.27,17.69,224.94,3.2,16,14,S2943,2.7,07-11-2024,3,Bangalore,Mobile App,Credit Card,FALSE,Delayed
U231432,P37504,Clothing,Kids,Adidas,3441.45,65.67,1181.54,3.9,27,66,S2287,4.4,20-12-2025,4,Bangalore,Web,UPI,FALSE,Delivered
U305888,P24131,Electronics,Camera,Boat,6352.84,37.94,3942.59,3.7,40,16,S9412,3.9,13-07-2025,1,Delhi,Tablet,UPI,FALSE,In Transit
U416298,P97501,Electronics,Headphones,Samsung,17760.71,39.03,10829.05,4.2,9,5,S2581,3.4,29-03-2026,4,Delhi,Mobile App,Credit Card,FALSE,Delayed
U130680,P21898,Clothing,Men,Zara,4653.19,12.9,4052.75,3.7,6,74,S5544,3.6,27-01-2026,5,Bangalore,Tablet,Debit Card,FALSE,In Transit
U353569,P76179,Clothing,Kids,H&M,2535.46,42.25,1464.35,3.8,13,291,S2119,4.1,13-10-2025,4,Chennai,Mobile App,UPI,FALSE,Delayed
U280117,P80402,Clothing,Kids,Adidas,927.09,19.13,749.73,3.5,8,2,S2616,4.7,14-04-2024,5,Bangalore,Mobile App,Cash on Delivery,FALSE,In Transit
U289633,P56507,Sports,Fitness,Puma,6271.8,28.11,4508.58,3.6,66,194,S7948,4.9,19-03-2025,3,Delhi,Mobile App,Credit Card,FALSE,In Transit
U215674,P78121,Electronics,Headphones,Apple,76971.96,24.71,57955.69,3.9,8,69,S9123,3.5,28-12-2024,5,Hyderabad,Web,Debit Card,FALSE,Delayed
U221343,P60434,Electronics,Mobile,LG,77405.8,22.07,60319.4,4.1,10,145,S8486,3.5,30-11-2024,4,Hyderabad,Tablet,Debit Card,FALSE,Delayed
U404704,P66093,Beauty,Skincare,Lenovo,535.34,12.78,466.94,3.6,16,96,S2140,3.3,22-03-2026,2,Hyderabad,Web,Debit Card,FALSE,Delivered
U515623,P67417,Electronics,Camera,Zara,12943.68,32.91,8683.4,3,29,267,S2392,3.5,27-01-2026,3,Delhi,Mobile App,Credit Card,TRUE,Returned
U206663,P32114,Beauty,Makeup,H&M,2742.29,28.42,1962.84,3.4,122,33,S6959,2.9,15-01-2025,2,Chennai,Mobile App,Debit Card,FALSE,Delivered
U978821,P65666,Sports,Outdoor,Apple,9783.64,44.49,5431.19,4.3,17,371,S9177,4.8,17-06-2024,1,Mumbai,Web,Debit Card,FALSE,Delayed
U524089,P73508,Beauty,Makeup,Puma,2655.11,9.6,2400.22,4,62,261,S5569,2.6,06-08-2025,3,Chennai,Mobile App,Cash on Delivery,FALSE,Delivered
U342034,P92361,Electronics,Headphones,Puma,50336.67,28.6,35941.55,3.5,9,482,S3205,4.9,27-03-2025,3,Hyderabad,Mobile App,UPI,FALSE,Delayed
U287795,P60152,Electronics,Mobile,Puma,42865.61,24.13,32521.32,4.1,396,309,S6356,4,25-04-2025,4,Delhi,Mobile App,Debit Card,FALSE,Delayed
U904857,P74512,Sports,Fitness,Apple,7743.46,10.04,6965.67,3.4,1,405,S8635,2.9,22-04-2025,4,Chennai,Mobile App,Debit Card,FALSE,Delayed
U668787,P55038,Beauty,Makeup,Lenovo,370.94,29.94,259.89,4.7,33,414,S9856,4.9,24-03-2025,2,Bangalore,Tablet,UPI,FALSE,Delivered
U429839,P59327,Beauty,Skincare,Boat,488.35,11.47,432.36,4,124,226,S8531,5,21-05-2024,5,Hyderabad,Mobile App,UPI,FALSE,Delivered
U615353,P66450,Sports,Cycling,Sony,6540.59,34.18,4304.77,4.3,4,68,S6119,4.1,05-06-2024,1,Mumbai,Tablet,Cash on Delivery,FALSE,In Transit
U818666,P80699,Electronics,Camera,Zara,24785.46,25.63,18432.58,5,7,292,S8697,4.1,21-01-2025,4,Chennai,Web,Credit Card,FALSE,Delayed
U719755,P59518,Electronics,Camera,Sony,63830.61,28.59,45580.13,4.7,5,315,S6779,4.2,04-09-2024,4,Hyderabad,Web,Debit Card,FALSE,Delivered
U465823,P86541,Electronics,Mobile,Nike,36994.39,35.92,23707.03,3.2,19,13,S6591,4.3,09-09-2025,5,Bangalore,Web,UPI,FALSE,In Transit
U159191,P96670,Home,Kitchen,Boat,12844.42,34.58,8402.9,3.4,15,125,S5056,3.6,20-06-2024,2,Bangalore,Mobile App,Debit Card,FALSE,Delayed
U453993,P32253,Electronics,Mobile,Sony,33939.46,25.68,25225.04,3.4,122,10,S9821,4.3,16-09-2025,5,Delhi,Web,UPI,FALSE,In Transit
U379570,P12674,Beauty,Haircare,Lenovo,2507.47,36.85,1583.35,3.4,37,356,S8695,4.9,05-08-2025,1,Hyderabad,Tablet,UPI,FALSE,In Transit
U700350,P22809,Beauty,Haircare,Boat,1207.49,5.88,1136.46,4,154,413,S9001,4,04-07-2025,1,Bangalore,Mobile App,Credit Card,FALSE,In Transit
U274721,P90586,Beauty,Haircare,Zara,2782.72,43.09,1583.66,3.6,19,153,S6952,4.9,22-12-2025,6,Bangalore,Web,Credit Card,TRUE,Returned
U324479,P47664,Beauty,Haircare,Apple,886.79,18.9,719.2,4.2,134,135,S1778,3,25-04-2025,5,Chennai,Web,Cash on Delivery,FALSE,Delivered
U199335,P87576,Sports,Cycling,Apple,9599.56,21.04,7580.06,2,21,172,S5478,4.4,03-12-2025,2,Chennai,Mobile App,Cash on Delivery,FALSE,In Transit
U629152,P49309,Clothing,Women,Apple,2663.54,34.89,1734.21,3.7,14,221,S9846,4.1,20-02-2026,3,Bangalore,Web,Credit Card,TRUE,Returned
U640403,P69405,Beauty,Makeup,Sony,1707.41,15.66,1440.09,3.1,51,343,S9971,3.5,15-07-2024,6,Chennai,Mobile App,UPI,TRUE,Returned
U323297,P96613,Sports,Fitness,HP,1392.57,34.49,912.22,3.2,59,492,S8656,4.8,05-05-2025,5,Hyderabad,Web,Cash on Delivery,FALSE,Delayed
U254920,P41506,Electronics,Laptop,LG,8686.89,5.67,8194.65,4,22,77,S5919,4.1,12-09-2024,2,Hyderabad,Web,Cash on Delivery,FALSE,In Transit
U963723,P47623,Electronics,Laptop,Boat,9597.41,20.43,7636.97,3.5,25,330,S3631,4.5,09-03-2025,6,Bangalore,Web,Credit Card,FALSE,In Transit
U129049,P42189,Clothing,Men,Nike,3270.31,43.93,1833.55,3.2,74,408,S6087,3.1,12-12-2024,2,Mumbai,Web,Cash on Delivery,FALSE,Delayed
U311802,P30887,Beauty,Makeup,Zara,938.36,46.17,505.1,4,13,139,S3235,2.6,26-01-2025,4,Delhi,Mobile App,Debit Card,FALSE,In Transit
U857568,P73680,Sports,Fitness,Zara,10622.7,18.99,8605.05,3.8,12,400,S1326,4.6,14-10-2024,1,Delhi,Mobile App,UPI,FALSE,In Transit
U481088,P98037,Sports,Outdoor,Apple,14162.39,28.73,10094.22,3.5,12,336,S2479,4.4,09-08-2024,6,Hyderabad,Web,Credit Card,FALSE,Delivered
U912767,P78846,Electronics,Mobile,Lenovo,50503.97,39.52,30542.53,4.7,41,128,S9133,2.5,24-06-2024,6,Chennai,Mobile App,Credit Card,FALSE,Delayed
U873048,P61111,Electronics,Headphones,LG,67301.72,8.87,61334.13,4.5,22,412,S4865,2.9,28-03-2025,1,Chennai,Web,Credit Card,FALSE,Delivered
U560823,P63526,Electronics,Laptop,Adidas,49574.88,18.78,40264.63,4,12,130,S1916,4.1,10-04-2024,6,Bangalore,Web,Debit Card,FALSE,Delayed
U597920,P99487,Electronics,Headphones,Lenovo,11600.45,18.65,9436.7,4.3,13,126,S5550,5,25-01-2026,6,Hyderabad,Mobile App,Debit Card,FALSE,In Transit
U136500,P96798,Home,Kitchen,Samsung,8572.75,39.81,5160.25,3.2,27,409,S1895,3.2,11-07-2025,2,Chennai,Tablet,Credit Card,FALSE,In Transit
U951706,P99816,Sports,Outdoor,Sony,10092.1,31.64,6899.35,4.1,100,62,S9763,4.2,14-05-2025,3,Bangalore,Mobile App,Cash on Delivery,FALSE,In Transit
U194634,P40862,Electronics,Camera,Sony,50578.18,27.59,36624.19,3.8,87,152,S4446,4.1,26-07-2025,5,Bangalore,Mobile App,Cash on Delivery,FALSE,Delayed
U387348,P20498,Home,Decor,Boat,1216.4,47.42,639.61,4,69,421,S9055,4.2,25-11-2025,1,Delhi,Web,Cash on Delivery,FALSE,In Transit
